,country,article_name,revision_id,article_quality,population
33556,Netherlands,Isaac van Hoornbeek,706476840,Stub,17.2
33557,Netherlands,Jan Willem Tellegen,708012401,Stub,17.2
33558,Netherlands,Bert Schwarz,709019114,Stub,17.2
33559,Netherlands,David van Embden,709447375,Start,17.2
33560,Netherlands,Fred Polak,710297102,Start,17.2
33561,Netherlands,Jaap van Praag,710297359,Stub,17.2
33562,Netherlands,Luud Schimmelpennink,711849294,B,17.2
33563,Netherlands,Marijke Vos,712203911,Start,17.2
33564,Netherlands,Joan Geelvinck (1644–1707),712813858,Start,17.2
33565,Netherlands,Lieve Geelvinck,712814342,Start,17.2
33566,Netherlands,Jan Baars,712913238,Start,17.2
33567,Netherlands,Pieter Vreede,713653041,Start,17.2
33568,Netherlands,Henk ten Hoeve,713801566,Stub,17.2
33569,Netherlands,Harry Borghouts,714027725,Stub,17.2
33570,Netherlands,Gosse Ludigman,714031807,Stub,17.2
33571,Netherlands,Henri W.PH.E. van den Bergh van Eysinga,714357750,Stub,17.2
33572,Netherlands,Alfred Vierling,714889996,Start,17.2
33573,Netherlands,Paul Jungbluth,714933347,Stub,17.2
33574,Netherlands,Johan van der Burg,715041819,Stub,17.2
33575,Netherlands,Jan Anne Jonkman,715660436,Stub,17.2
33576,Netherlands,Roelof Kranenburg,715660499,Stub,17.2
33577,Netherlands,Albertus van Naamen van Eemnes,715660859,Stub,17.2
33578,Netherlands,Jean Chrétien Baud,715936855,Start,17.2
33579,Netherlands,Johan Brautigam,716842243,Stub,17.2
33580,Netherlands,Lodewijk Gerard Brocx,716842293,Stub,17.2
33581,Netherlands,Dirk Donker Curtius,716842853,Stub,17.2
33582,Netherlands,Herman Fokker,716843050,Stub,17.2
33583,Netherlands,Johan Furstner,716843065,Stub,17.2
33584,Netherlands,Leonard Geluk,716843117,Stub,17.2
33585,Netherlands,Daniël Théodore Gevers van Endegeest,716843180,Stub,17.2
33586,Netherlands,Jan Harte van Tecklenburg,716843425,Stub,17.2
33587,Netherlands,Arie Heijkoop,716843440,Stub,17.2
33588,Netherlands,Harm van Houten,716843564,Stub,17.2
33589,Netherlands,Dolf Joekes,716843640,Stub,17.2
33590,Netherlands,Jacob Kraus,716844015,Stub,17.2
33591,Netherlands,Johannes Servaas Lotsy,716844177,Stub,17.2
33592,Netherlands,Lambertus Neher,716844591,Stub,17.2
33593,Netherlands,David van Ooijen,716844703,Stub,17.2
33594,Netherlands,Joop van der Reijden,716845067,Stub,17.2
33595,Netherlands,Max Rood,716845210,Stub,17.2
33596,Netherlands,Bauke Roolvink,716845222,Stub,17.2
33597,Netherlands,Jan Smallenbroek,716845668,Stub,17.2
33598,Netherlands,Boele Staal,716845776,Stub,17.2
33599,Netherlands,Dick Tommel,716846079,Stub,17.2
33600,Netherlands,Boy Trip,716846128,Stub,17.2
33601,Netherlands,Nico Verlaan,716846292,Stub,17.2
33602,Netherlands,Jannewietske de Vries,716846503,Stub,17.2
33603,Netherlands,Gerben Wagenaar,717251543,Stub,17.2
33604,Netherlands,Paul Therèse van der Maesen de Sombreff,717360514,Stub,17.2
33605,Netherlands,Pieter Daniël Eugenius Macpherson,717366310,Stub,17.2
33606,Netherlands,Eduardus Johannes Petrus van Meeuwen,717366358,Stub,17.2
33607,Netherlands,Petrus Andreas van Meeuwen,717375238,Start,17.2
33608,Netherlands,Jan de Groote,717584986,Stub,17.2
33609,Netherlands,Medy van der Laan,717910453,Stub,17.2
33610,Netherlands,Ina Brouwer,717918725,Start,17.2
33611,Netherlands,Elisabeth Post,717928919,Stub,17.2
33612,Netherlands,Julius Christiaan van Oven,718079051,Stub,17.2
33613,Netherlands,Carel Polak,718079062,Stub,17.2
33614,Netherlands,Pim van Boetzelaer van Oosterhout,718400079,Start,17.2
33615,Netherlands,Maarten van der Goes van Dirxland,718901779,Start,17.2
33616,Netherlands,Willem Eggert,719745479,Stub,17.2
33617,Netherlands,Wim Cool,720090363,Start,17.2
33618,Netherlands,Luuk Folkerts,720406512,Stub,17.2
33619,Netherlands,Henk Nijhof,720414073,Stub,17.2
33620,Netherlands,Roland van Benthem,720468925,Start,17.2
33621,Netherlands,Loekie van Maaren-van Balen,721415655,Start,17.2
33622,Netherlands,Roel de Wit,721806172,Stub,17.2
33623,Netherlands,Kees Zijlstra,723197811,Stub,17.2
33624,Netherlands,Sef Imkamp,723328893,Stub,17.2
33625,Netherlands,Jan Albert Hendrik Hugenholz,723352185,Stub,17.2
33626,Netherlands,Dominique Jacques de Eerens,723962479,Stub,17.2
33627,Netherlands,Johan van Reede van Renswouden,723982911,Start,17.2
33628,Netherlands,Alice Besseling,724069532,Start,17.2
33629,Netherlands,Pieter van Bleiswijk,724382531,Stub,17.2
33630,Netherlands,Grand pensionary,724414876,Start,17.2
33631,Netherlands,Marcel Gumbs,724830612,Start,17.2
33632,Netherlands,Sarah Wescot-Williams,724878019,Stub,17.2
33633,Netherlands,Carel Sirardus Willem van Hogendorp,725139735,Stub,17.2
33634,Netherlands,Paulus Buys,725378208,Start,17.2
33635,Netherlands,Peter den Oudsten,725744607,Stub,17.2
33636,Netherlands,Marcus Slingenberg,725853005,Stub,17.2
33637,Netherlands,Inez Pijnenburg,725861082,Stub,17.2
33638,Netherlands,Jan ter Laan,726050288,Start,17.2
33639,Netherlands,Lodewijk Cornelis Josephus Andreas van Meeuwen,726074766,Stub,17.2
33640,Netherlands,Hans s'Jacob,726580230,Stub,17.2
33641,Netherlands,Coos Cremers,727813494,Stub,17.2
33642,Netherlands,Frederik Bos,728906913,Stub,17.2
33643,Netherlands,Cornelis van Aarsens,731511066,Start,17.2
33644,Netherlands,Pieter Steyn,732312676,Stub,17.2
33645,Netherlands,Hubert Fermina,732483398,Stub,17.2
33646,Netherlands,Jacques de Kadt,732484674,C,17.2
33647,Netherlands,Henk Zeevalking,732484945,Stub,17.2
33648,Netherlands,Jan Donner,732485119,Stub,17.2
33649,Netherlands,Frans Beelaerts van Blokland,732485136,Stub,17.2
33650,Netherlands,Johannes Adrianus van den Bosch,732485148,Stub,17.2
33651,Netherlands,Jannes Pieter Mazure,732485308,Stub,17.2
33652,Netherlands,Cornelis Pijnacker Hordijk,732485329,Stub,17.2
33653,Netherlands,Willem Frederik Rochussen,732485332,Stub,17.2
33654,Netherlands,Martin Pascal Hubert Strens,732485342,Stub,17.2
33655,Netherlands,Peter Schalk,732704363,Stub,17.2
33656,Netherlands,Diederik van Dijk,732704395,Start,17.2
33657,Netherlands,Theodorus Marinus Roest van Limburg,733119825,Stub,17.2
33658,Netherlands,Paul de Groot,733158518,Stub,17.2
33659,Netherlands,David Wijnkoop,733158753,C,17.2
33660,Netherlands,Adri van Heteren,733213304,Stub,17.2
33661,Netherlands,Henk Hoekstra,735704373,Stub,17.2
33662,Netherlands,Gerrit Holdijk,736887445,Start,17.2
33663,Netherlands,Kees Luesink,736887466,Stub,17.2
33664,Netherlands,Maarten Schakel Jr.,737159909,Stub,17.2
33665,Netherlands,Hans Gispen,741492851,Stub,17.2
33666,Netherlands,Hans Hirschfeld,741641081,Stub,17.2
33667,Netherlands,Anthonie Duyck,741838170,Start,17.2
33668,Netherlands,Abraham Carel Wertheim,742299047,Start,17.2
33669,Netherlands,Adriaan Pauw,742584364,Start,17.2
33670,Netherlands,Hendrik Lodewijk Drucker,743272961,Stub,17.2
33671,Netherlands,Annelies Verstand,744266822,Stub,17.2
33672,Netherlands,Erwin Nypels,744409219,Stub,17.2
33673,Netherlands,Bart Verbrugh,744568293,Stub,17.2
33674,Netherlands,Stefanie van Vliet,744620836,Stub,17.2
33675,Netherlands,Barryl Biekman,745457460,Stub,17.2
33676,Netherlands,Anneke van Dok-van Weele,745898153,Stub,17.2
33677,Netherlands,Uri Rosenthal,745935322,Start,17.2
33678,Netherlands,Jacob Gilles,746619398,Stub,17.2
33679,Netherlands,Andries de Witt,746805512,Stub,17.2
33680,Netherlands,Geke Faber,746890378,Stub,17.2
33681,Netherlands,Marijke van Haaren,747049313,Stub,17.2
33682,Netherlands,Michiel ten Hove,747056139,Stub,17.2
33683,Netherlands,Allart Pieter van Jongestall,747408142,GA,17.2
33684,Netherlands,Anthonie van der Heim,747520763,Stub,17.2
33685,Netherlands,Joke Kersten,747546693,Stub,17.2
33686,Netherlands,Suzanne Bischoff van Heemskerck,747746866,Stub,17.2
33687,Netherlands,Andrée van Es,748327958,Start,17.2
33688,Netherlands,Aucke van der Werff,748634206,Stub,17.2
33689,Netherlands,Constant Kusters,749213258,Stub,17.2
33690,Netherlands,Ben Knapen,749539063,Stub,17.2
33691,Netherlands,List of Grand Pensionaries,752804898,Start,17.2
33692,Netherlands,Hendrik Nienhuis,752867449,Stub,17.2
33693,Netherlands,Anna van Egmont,753401938,Start,17.2
33694,Netherlands,Harry van den Bergh,755533440,Stub,17.2
33695,Netherlands,Salomon de Wolff,755593155,Stub,17.2
33696,Netherlands,Philips van der Aa,755912347,Stub,17.2
33697,Netherlands,Marnix van Rij,756227363,Stub,17.2
33698,Netherlands,Bas van der Vlies,756656058,Stub,17.2
33699,Netherlands,Bruno Braakhuis,756656121,Stub,17.2
33700,Netherlands,Ino van den Besselaar,756674446,Stub,17.2
33701,Netherlands,Johan Driessen,756674562,Stub,17.2
33702,Netherlands,Marcial Hernandez,756674717,Stub,17.2
33703,Netherlands,Niels van den Berge,756675324,Stub,17.2
33704,Netherlands,Richard de Mos,756675559,Stub,17.2
33705,Netherlands,Rik Janssen,756675566,Stub,17.2
33706,Netherlands,Aukje de Vries,756766309,Stub,17.2
33707,Netherlands,Barbara Visser,756766617,Stub,17.2
33708,Netherlands,Elly Blanksma-van den Heuvel,756793211,Start,17.2
33709,Netherlands,Helma Lodders,756795913,Stub,17.2
33710,Netherlands,Ineke van Gent,756796233,Start,17.2
33711,Netherlands,Janneke Snijder-Hazelhoff,756796895,Start,17.2
33712,Netherlands,Karien van Gennip,756821568,Stub,17.2
33713,Netherlands,Manja Smits,756824954,Stub,17.2
33714,Netherlands,Margreeth Smilde,756825248,Stub,17.2
33715,Netherlands,Marieke van der Werf,756825653,Stub,17.2
33716,Netherlands,Mirjam Sterk,756827034,Start,17.2
33717,Netherlands,Naïma Azough,756827442,Start,17.2
33718,Netherlands,Nine Kooiman,756827692,Stub,17.2
33719,Netherlands,Ockje Tellegen,756827771,Stub,17.2
33720,Netherlands,Pauline Smeets,756828310,Stub,17.2
33721,Netherlands,Rosita van Gijlswijk,756829537,Stub,17.2
33722,Netherlands,Sabine Uitslag,756829901,Stub,17.2
33723,Netherlands,Stientje van Veldhoven,756831077,Stub,17.2
33724,Netherlands,Annemiek Padt-Jansen,757340518,Stub,17.2
33725,Netherlands,Karin Adelmund,757341423,Start,17.2
33726,Netherlands,Ria Beckers,757341948,Start,17.2
33727,Netherlands,Mariëtte Frijters-Klijnen,757620858,Stub,17.2
33728,Netherlands,Tobias Reynaers,757620867,Stub,17.2
33729,Netherlands,Gabriëlle Popken,757620869,Stub,17.2
33730,Netherlands,Alexander Fiévez,757621052,Stub,17.2
33731,Netherlands,Leo de Block,757621053,Stub,17.2
33732,Netherlands,Jos Gielen,757621056,Stub,17.2
33733,Netherlands,Ad Hermes,757621057,Stub,17.2
33734,Netherlands,Harry van Doorn,757621061,Stub,17.2
33735,Netherlands,Jan van den Brink,757621064,Stub,17.2
33736,Netherlands,Piet Kerstens,757621067,Stub,17.2
33737,Netherlands,Rinus Peijnenburg,757621070,Stub,17.2
33738,Netherlands,Steef van Schaik,757621071,Stub,17.2
33739,Netherlands,Frans Teulings,757621073,Stub,17.2
33740,Netherlands,Pieter Godfried Maria van Meeuwen,757621078,Start,17.2
33741,Netherlands,Frans Wijffels,757621079,Stub,17.2
33742,Netherlands,Piet Engels,757621083,Stub,17.2
33743,Netherlands,Dick de Zeeuw,757621085,Stub,17.2
33744,Netherlands,Carel Goseling,757621369,Stub,17.2
33745,Netherlands,Herman Heinsbroek,757621615,Start,17.2
33746,Netherlands,Harm Wiersma,757621619,Start,17.2
33747,Netherlands,Harry Wijnschenk,757621620,Stub,17.2
33748,Netherlands,Henk Beernink,757621785,Stub,17.2
33749,Netherlands,Hendrik Jan van Duren,757621786,Stub,17.2
33750,Netherlands,Hendrik van Boeijen,757621788,Stub,17.2
33751,Netherlands,Karel Antonie Godin de Beaufort,757621790,Stub,17.2
33752,Netherlands,Hendrik Mulderije,757621798,Stub,17.2
33753,Netherlands,Wim Schokking,757621801,Stub,17.2
33754,Netherlands,Jan de Pous,757621803,Stub,17.2
33755,Netherlands,Hendrik Tilanus,757621808,Stub,17.2
33756,Netherlands,Joop Haex,757621813,Stub,17.2
33757,Netherlands,Willem Lodewijk de Vos van Steenwijk,757621814,Stub,17.2
33758,Netherlands,Hendrik Koekoek,757621818,Start,17.2
33759,Netherlands,Gonny van Oudenallen,757665367,Start,17.2
33760,Netherlands,Philomena Bijlhout,757665462,Stub,17.2
33761,Netherlands,Winny de Jong,757665494,Start,17.2
33762,Netherlands,Jan van Angeren,758430726,Stub,17.2
33763,Netherlands,Varina Tjon-A-Ten,758716919,Stub,17.2
33764,Netherlands,Rianne Donders-de Leest,759639838,Stub,17.2
33765,Netherlands,Jan Joseph Godfried van Voorst tot Voorst (politician),760517312,Start,17.2
33766,Netherlands,Gerrit Schimmelpenninck,760825067,Stub,17.2
33767,Netherlands,Jacob George Hieronymus van Tets van Goudriaan,760892588,Stub,17.2
33768,Netherlands,Saco Reinalda,761206922,Stub,17.2
33769,Netherlands,Gerardus Huysmans,762277520,Stub,17.2
33770,Netherlands,Albert Beerman,763154605,Stub,17.2
33771,Netherlands,Wouter Koolmees,765516731,Stub,17.2
33772,Netherlands,Victor de Stuers,765697774,Start,17.2
33773,Netherlands,Hans Oskamp,765860700,Stub,17.2
33774,Netherlands,Bertus Brandsen,765894505,Stub,17.2
33775,Netherlands,Jasper van Dijk,765894928,Stub,17.2
33776,Netherlands,Ella Kalsbeek,765895811,Stub,17.2
33777,Netherlands,Mike Keyzer,765895905,Stub,17.2
33778,Netherlands,Gretta Duisenberg,766606908,Start,17.2
33779,Netherlands,Wim Dik,767022043,Stub,17.2
33780,Netherlands,Geert Reuten,767359592,Start,17.2
33781,Netherlands,Pia Dijkstra,768120494,Stub,17.2
33782,Netherlands,Laurens Pieter van de Spiegel,768284746,Stub,17.2
33783,Netherlands,Johan van Oldenbarnevelt,768409207,C,17.2
33784,Netherlands,Teun van Dijck,768471968,Stub,17.2
33785,Netherlands,Roger van Boxtel,768504513,Start,17.2
33786,Netherlands,Joop Wijn,768623489,Start,17.2
33787,Netherlands,Harm Beertema,768720826,Stub,17.2
33788,Netherlands,Sietse Fritsma,768724424,Start,17.2
33789,Netherlands,Machiel de Graaf,768724451,Stub,17.2
33790,Netherlands,Lilian Helder,768724481,Stub,17.2
33791,Netherlands,René Dercksen,768724530,Stub,17.2
33792,Netherlands,Alexander van Hattem,768724544,Stub,17.2
33793,Netherlands,Kees Kok,768724557,Stub,17.2
33794,Netherlands,Gom van Strien,768724618,Stub,17.2
33795,Netherlands,Suze Groeneweg,768877490,Start,17.2
33796,Netherlands,Els Iping,768903173,Stub,17.2
33797,Netherlands,Joan Leemhuis-Stout,769046992,Stub,17.2
33798,Netherlands,Magda Berndsen,769069807,Stub,17.2
33799,Netherlands,Herman Tjeenk Willink,769420683,Start,17.2
33800,Netherlands,Alexander Kops,769462919,Stub,17.2
33801,Netherlands,George van den Bergh,769791738,Start,17.2
33802,Netherlands,Jolande Sap,770224849,Start,17.2
33803,Netherlands,Guus Albregts,770529734,Stub,17.2
33804,Netherlands,Court Lambertus van Beyma,770668022,C,17.2
33805,Netherlands,Johan Valckenaer,770668403,Start,17.2
33806,Netherlands,Cornelis de Gijselaar,770696687,Start,17.2
33807,Netherlands,Tineke Strik,770737073,Start,17.2
33808,Netherlands,Annemarie Penn-te Strake,771041684,Stub,17.2
33809,Netherlands,Jacobus Spoors,771272769,Stub,17.2
33810,Netherlands,Jan van Hooff (politician),771273540,Start,17.2
33811,Netherlands,Nicolaas van Staphorst,771294230,Start,17.2
33812,Netherlands,Pieter Paulus,771297052,Start,17.2
33813,Netherlands,Gijs van Dijk,771949057,Stub,17.2
33814,Netherlands,Sharon Dijksma,772105707,Start,17.2
33815,Netherlands,Charlotte of Bourbon,772120442,C,17.2
33816,Netherlands,Kirsten van den Hul,772393074,Stub,17.2
33817,Netherlands,Leonardus Antonius Lightenvelt,772680832,Stub,17.2
33818,Netherlands,Marcel van der Plank,772717912,Stub,17.2
33819,Netherlands,Norbert Klein (politician),773169055,Stub,17.2
33820,Netherlands,Teun Struycken,773296197,Start,17.2
33821,Netherlands,Lambert Meertens,774085362,Start,17.2
33822,Netherlands,Fatma Koşer Kaya,774355833,Stub,17.2
33823,Netherlands,Reinette Klever,774357823,Stub,17.2
33824,Netherlands,Henk van Gerven,774360054,Stub,17.2
33825,Netherlands,Sharon Gesthuizen,774360308,Stub,17.2
33826,Netherlands,Arnold Merkies,774360597,Stub,17.2
33827,Netherlands,Tjitske Siderius,774361334,Start,17.2
33828,Netherlands,Eric Smaling,774362127,Stub,17.2
33829,Netherlands,Peter van Dijk,774365757,Stub,17.2
33830,Netherlands,Martin van Beek,774365829,Stub,17.2
33831,Netherlands,Désirée Bonis,774462167,Stub,17.2
33832,Netherlands,Lea Bouwmeester,774462380,Stub,17.2
33833,Netherlands,Yasemin Çegerek,774462994,Start,17.2
33834,Netherlands,Sjoera Dikkers,774463632,Stub,17.2
33835,Netherlands,Angelien Eijsink,774463893,Start,17.2
33836,Netherlands,Sultan Günal-Gezer,774464532,Stub,17.2
33837,Netherlands,Lutz Jacobi,774465406,Stub,17.2
33838,Netherlands,Marit Maij,774466571,Start,17.2
33839,Netherlands,Astrid Oosenbrug,774467267,Stub,17.2
33840,Netherlands,Roos Vermeij,774468517,Stub,17.2
33841,Netherlands,Marith Volp,774468984,Stub,17.2
33842,Netherlands,Loes Ypma,774470176,Stub,17.2
33843,Netherlands,Petronella Muns,774813690,Stub,17.2
33844,Netherlands,Cornelis van Aerssen van Sommelsdijck,774874170,Stub,17.2
33845,Netherlands,Juliana of Stolberg,775251346,Start,17.2
33846,Netherlands,Jan Franssen,776078823,Start,17.2
33847,Netherlands,Edgar Mulder,776490635,Stub,17.2
33848,Netherlands,Karen Gerbrands,776498481,Start,17.2
33849,Netherlands,Cornelis de Witt,776559738,Start,17.2
33850,Netherlands,Jan van der Jagt,776696367,Stub,17.2
33851,Netherlands,Ton van Kesteren,777199080,Stub,17.2
33852,Netherlands,Syb Talma,778310630,Stub,17.2
33853,Netherlands,Henri Polak,778310693,C,17.2
33854,Netherlands,Hanke Bruins Slot,778673461,Start,17.2
33855,Netherlands,Henk Nijboer,778674155,Stub,17.2
33856,Netherlands,Ing Yoe Tan,778683815,Stub,17.2
33857,Netherlands,Fleur Agema,779178465,Start,17.2
33858,Netherlands,Amma Asante (politician),779534973,C,17.2
33859,Netherlands,Arie de Graaf,779728709,Start,17.2
33860,Netherlands,Grace Tanamal,779841679,Stub,17.2
33861,Netherlands,Margreeth de Boer,779921147,Start,17.2
33862,Netherlands,Marja van Bijsterveldt,779921191,Start,17.2
33863,Netherlands,Ella Vogelaar,779922103,Start,17.2
33864,Netherlands,Marga Klompé,779922305,Start,17.2
33865,Netherlands,Irene Vorrink,779922580,Start,17.2
33866,Netherlands,Jacqueline Cramer,779922612,Stub,17.2
33867,Netherlands,Lilian Janse,780552488,Stub,17.2
33868,Netherlands,Adriaan Dijxhoorn,780669186,Stub,17.2
33869,Netherlands,Anja Meulenbelt,780716261,Stub,17.2
33870,Netherlands,Dion Graus,780743038,Start,17.2
33871,Netherlands,Rutger Jan Schimmelpenninck,781631362,C,17.2
33872,Netherlands,William the Silent (statue),781642338,GA,17.2
33873,Netherlands,Lloyd J. Richardson,782103998,Start,17.2
33874,Netherlands,Anna of Saxony,782405159,C,17.2
33875,Netherlands,Annette Nijs,782675131,Stub,17.2
33876,Netherlands,Louise de Coligny,783015118,Start,17.2
33877,Netherlands,Johannes Camphuys,783136512,C,17.2
33878,Netherlands,Mariëtte Hamer,783563916,Start,17.2
33879,Netherlands,Marja van der Tas,783564363,Stub,17.2
33880,Netherlands,P. F. Dahler,783667744,C,17.2
33881,Netherlands,Marjolein Faber,783751642,Stub,17.2
33882,Netherlands,Theodorus van Kooten,783943416,Stub,17.2
33883,Netherlands,Aad Nuis,783943524,Start,17.2
33884,Netherlands,Jan Bernd Bicker,784109385,Start,17.2
33885,Netherlands,Douwe Sirtema van Grovestins,784206691,Start,17.2
33886,Netherlands,Mei Li Vos,784351662,C,17.2
33887,Netherlands,Arjan El Fassed,784531281,Start,17.2
33888,Netherlands,Joan Maetsuycker,784661590,Stub,17.2
33889,Netherlands,Adriaan Engelvaart,784680794,Stub,17.2
33890,Netherlands,Balthasar Gérard,784952323,C,17.2
33891,Netherlands,Sicco van Goslinga,785230342,Start,17.2
33892,Netherlands,Rad Kortenhorst,785374629,Stub,17.2
33893,Netherlands,Rob Oudkerk,785374645,Stub,17.2
33894,Netherlands,Felix Rottenberg,785374658,Stub,17.2
33895,Netherlands,Samuel van den Bergh,785451221,Stub,17.2
33896,Netherlands,Willem Treub,785536241,Start,17.2
33897,Netherlands,Karina Content,785587144,Start,17.2
33898,Netherlands,Willem Anne Lestevenon,785786710,Start,17.2
33899,Netherlands,Piet Aalberse,786102536,C,17.2
33900,Netherlands,Eppo Cremers,786119190,Stub,17.2
33901,Netherlands,Dirck Coornhert,786166526,C,17.2
33902,Netherlands,Eric Lucassen,786443392,Stub,17.2
33903,Netherlands,Karel Zaalberg,786444530,C,17.2
33904,Netherlands,Christine Teunissen,786856843,Stub,17.2
33905,Netherlands,Helma Neppérus,786857489,Start,17.2
33906,Netherlands,Ingrid de Caluwé,786857537,Stub,17.2
33907,Netherlands,Kathleen Ferrier (politician),786857651,Start,17.2
33908,Netherlands,Mariko Peters,786857902,Start,17.2
33909,Netherlands,Elbertus Leoninus,786987065,C,17.2
33910,Netherlands,Edgar Michiels van Verduynen,787458490,Stub,17.2
33911,Netherlands,Jan Kees de Jager,787692621,Start,17.2
33912,Netherlands,Adriaan van der Hoop,787721150,Start,17.2
33913,Netherlands,Afke Schaart,787795231,Stub,17.2
33914,Netherlands,Pim Lier,788005623,Stub,17.2
33915,Netherlands,Peter van Walsum,788025150,Stub,17.2
33916,Netherlands,Simon van Slingelandt,788311468,Start,17.2
33917,Netherlands,Ronald Sørensen,788379046,Start,17.2
33918,Netherlands,Willie Dille,788512319,Stub,17.2
33919,Netherlands,Meindert Wiardi Beckman,788542523,Stub,17.2
33920,Netherlands,Abraham Asscher,788576988,C,17.2
33921,Netherlands,Guillaume Groen van Prinsterer,788627209,C,17.2
33922,Netherlands,Annie Schreijer-Pierik,788790521,Start,17.2
33923,Netherlands,Esther de Lange,788790621,Start,17.2
33924,Netherlands,Judith Merkies,788790714,Start,17.2
33925,Netherlands,Judith Sargentini,788790716,C,17.2
33926,Netherlands,Laurence Stassen,788790766,Start,17.2
33927,Netherlands,Louis Bontes,788790774,Start,17.2
33928,Netherlands,Olaf Stuger,788790833,Stub,17.2
33929,Netherlands,Wim van de Camp,788790890,C,17.2
33930,Netherlands,Bob van den Bos,788791153,Stub,17.2
33931,Netherlands,Bram van der Lek,788791159,Stub,17.2
33932,Netherlands,Elise Boot,788791170,Start,17.2
33933,Netherlands,Elly Plooij-van Gorsel,788791178,Start,17.2
33934,Netherlands,Frits Castricum,788791195,Stub,17.2
33935,Netherlands,Hanja Maij-Weggen,788791207,Start,17.2
33936,Netherlands,Hedy d'Ancona,788791218,Start,17.2
33937,Netherlands,Karla Peijs,788791318,Stub,17.2
33938,Netherlands,Kathalijne Buitenweg,788791324,Start,17.2
33939,Netherlands,Lousewies van der Laan,788791349,C,17.2
33940,Netherlands,Maria Martens,788791363,Start,17.2
33941,Netherlands,Ria Oomen-Ruijten,788791426,Start,17.2
33942,Netherlands,Yvonne van Rooy,788791465,Stub,17.2
33943,Netherlands,Jhim van Bemmel,788793457,Stub,17.2
33944,Netherlands,Ernst Hirsch Ballin,788882466,C,17.2
33945,Netherlands,Tony Lovink,789056277,Stub,17.2
33946,Netherlands,Anthonij Ewoud Jan Bertling,789308919,Stub,17.2
33947,Netherlands,Jean Gustave Stanislas Bevers,789308925,Stub,17.2
33948,Netherlands,Jacobus Cornelis Bloem,789308998,Stub,17.2
33949,Netherlands,Johannes van den Broek,789309026,Stub,17.2
33950,Netherlands,Tiemen Brouwer,789309031,Stub,17.2
33951,Netherlands,Marije Cornelissen,789309054,Start,17.2
33952,Netherlands,Lubbertus Götzen,789309104,Stub,17.2
33953,Netherlands,Willem Johan Lucas Grobbée,789309106,Stub,17.2
33954,Netherlands,Willem Hoornstra,789309144,Stub,17.2
33955,Netherlands,Trees Huberts-Fokkelman,789309151,Stub,17.2
33956,Netherlands,Bonifacius Cornelis de Jonge,789309157,Stub,17.2
33957,Netherlands,Maximilien Joseph Caspar Marie Kolkman,789309162,Stub,17.2
33958,Netherlands,Adrianus Antonie Henri Willem König,789309164,Stub,17.2
33959,Netherlands,Dionysius Adrianus Petrus Norbertus Koolen,789309168,Stub,17.2
33960,Netherlands,Ineke Lambers-Hacquebard,789309174,Stub,17.2
33961,Netherlands,Otto Cornelis Adriaan van Lidth de Jeude,789309512,Stub,17.2
33962,Netherlands,Johan van Maarseveen,789309661,Stub,17.2
33963,Netherlands,René de Marees van Swinderen,789309664,Stub,17.2
33964,Netherlands,Johannes Christiaan de Marez Oyens,789309668,Stub,17.2
33965,Netherlands,Wim Meijer (Pacifist Socialist Party),789309674,Stub,17.2
33966,Netherlands,Jan Mertens (Catholic People's Party),789309688,Stub,17.2
33967,Netherlands,Anthony Modderman,789309706,Stub,17.2
33968,Netherlands,Tom Pitstra,789309712,Stub,17.2
33969,Netherlands,Folkert Posthuma,789309734,Stub,17.2
33970,Netherlands,Anthony Gerhard Alexander van Rappard,789309744,Stub,17.2
33971,Netherlands,Frederik van Rappard,789309747,Stub,17.2
33972,Netherlands,Willem van Ravesteyn,789309749,Start,17.2
33973,Netherlands,Louis Regout,789309754,Stub,17.2
33974,Netherlands,Len Rempt-Halmmans de Jongh,789309758,Stub,17.2
33975,Netherlands,Johan Ringers,789309768,Stub,17.2
33976,Netherlands,Peter Johannes Rutten,789309780,Stub,17.2
33977,Netherlands,Maan Sassen,789309790,Stub,17.2
33978,Netherlands,Jo Schouwenaar-Franssen,789309839,Stub,17.2
33979,Netherlands,Gerard Slotemaker de Bruïne,789309857,Stub,17.2
33980,Netherlands,Hendrik Jan Smidt,789309881,Stub,17.2
33981,Netherlands,Pangeran Adipati Soejono,789309895,Start,17.2
33982,Netherlands,Dirk Spierenburg,789309898,Stub,17.2
33983,Netherlands,Derk Spitzen,789309902,Stub,17.2
33984,Netherlands,Kees Staf,789309907,Stub,17.2
33985,Netherlands,Max Steenberghe,789309926,Stub,17.2
33986,Netherlands,Louis Stuyt,789309938,Stub,17.2
33987,Netherlands,Frans-Jozef van Thiel,789309956,Stub,17.2
33988,Netherlands,Theodoor Philibert Tromp,789309965,Stub,17.2
33989,Netherlands,Jelleke Veenendaal,789309980,Start,17.2
33990,Netherlands,Jan van de Ven,789309996,Stub,17.2
33991,Netherlands,Hermanus Eliza Verschoor,789309998,Stub,17.2
33992,Netherlands,Timotheus Verschuur,789310003,Stub,17.2
33993,Netherlands,Jan Vis,789310010,Stub,17.2
33994,Netherlands,Cornelis Vollenhoven,789310020,Stub,17.2
33995,Netherlands,Agnites Vrolik,789310041,Stub,17.2
33996,Netherlands,Anna de Waal,789310043,Stub,17.2
33997,Netherlands,August Willem Philip Weitzel,789310051,Stub,17.2
33998,Netherlands,Anne-Wil Lucas,789310081,Stub,17.2
